DEVICE_ID,SENSOR_DATETIME,TEMP_DEVICE,TEMP_INSIDE,TEMP_OUTSIDE,LIGHT_INTENSITY,VOLTAGE,HUMIDITY_INSIDE,PRESSURE,100-150 Hz,150-200 Hz,200-250 Hz,250-300 Hz,300-350 Hz,350-400 Hz,400-450 Hz,450-500 Hz,500-550 Hz,550-600 Hz,MESSAGE_ID,PROCESSED_DTTM,DQ_PERIOD,DQ_DATA_QUALITY_OPTIONS,DQ_N_MEASUREMENTS_PER_HOUR,DQ_N_MISSING_HOURS_IN_DAY,DQ_PERC_MISSING_DAYS_IN_PERIOD
v001/c00002/d001,2024-12-03T20:58:00,0,12.3,-0.3,0,1.8,66.5,102382,17,13,8,13,12,12,45,69,15,35,00062863EF09DDF00A0CA119385D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:08:00,0,12.3,-0.1,0,1.8,67.2,102390,14,14,9,14,17,9,22,20,10,28,0006286411E935C35977FA17581C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:18:00,0,12.3,-0.6,0,1.8,67.6,102392,14,17,10,12,12,12,11,20,11,11,0006286434C76BD10A0CA1195D360002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:28:00,0,12.2,-0.4,0,1.8,66.9,102390,17,16,9,16,16,10,14,30,7,27,0006286457A3EEAC0A0CA5194A740002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:37:00,0,12.2,-0.7,0,1.8,67.8,102386,13,17,7,15,19,12,24,37,15,36,000628647A8C84DC0A0CA61949150002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:47:00,0,12.1,-0.4,0,1.8,66.8,102392,13,16,11,13,14,16,36,18,11,12,000628649DCEF55A5977FE177EAA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T21:57:00,0,12.1,-0.6,0,1.8,66.6,102392,17,14,8,16,12,9,18,20,11,16,00062864C082FA8A0A0CA91903500002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:07:00,0,12,-0.5,0,1.8,68.9,102394,16,16,11,14,20,12,13,25,8,17,00062864E35C04F00A0CA91939830002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:17:00,0,11.9,-0.4,0,1.8,68.4,102385,16,15,10,14,13,10,41,68,10,15,0006286506326AB20A0CA81941990002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:26:00,0,11.9,-0.4,0,1.8,67.5,102379,16,13,12,14,11,12,23,40,7,32,000628652918E6990A0CAC190F4C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:36:00,0,11.8,-0.9,0,1.8,67.6,102385,13,17,10,17,10,7,61,87,14,17,000628654BF40E065977B7174C070002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:46:00,0,11.7,0.1,0,1.8,66.4,102382,16,22,10,12,14,6,20,18,9,17,000628656ECA068A5977061855D70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T22:56:00,0,11.7,-0.4,0,1.8,66.2,102390,15,18,8,14,13,16,25,36,7,14,0006286591A7BBF3597707180A3C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:05:00,0,11.6,-0.6,0,1.8,67.9,102393,12,20,13,13,14,8,27,63,8,21,00062865B48630AA0A0CB0191F180002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:15:00,0,11.6,-0.4,0,1.8,67.1,102394,15,23,6,14,13,10,32,24,11,18,00062865D7659ACE0A0CB31906320002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:25:00,0,11.5,-0.4,0,1.8,67,102400,13,15,10,15,13,8,38,65,8,32,00062865FA41966B0A0CB21954A30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:34:00,0,11.4,-0.3,0,1.8,68.2,102414,19,18,8,16,11,8,36,39,10,16,000628661D18148959770A1842E10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:44:00,0,11.4,-0.1,0,1.8,69.4,102414,18,17,10,19,18,10,57,58,18,14,000628663FF48A2E0A0CB51962730002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-03T23:54:00,0,11.4,-0.3,0,1.8,70.9,102418,14,13,9,12,12,8,15,33,3,13,0006286662D4F2F80A0CB71958050002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:04:00,0,11.3,-0.1,0,1.8,68.5,102424,18,14,9,15,16,10,34,36,4,19,00062866877A86630A0CB91904CA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:14:00,0,11.3,-0.3,0,1.8,68.3,102423,13,23,16,15,14,8,60,60,10,21,00062866AA5BA8FD0A0CBA1956CB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:24:00,0,11.2,0,0,1.8,69.5,102422,13,17,9,14,10,8,28,67,8,13,00062866CD98D5A95977101842BA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:34:00,0,11.2,-0.4,0,1.8,67.9,102423,16,21,10,13,15,8,24,20,9,25,00062866F05A21230A0CB8197E770002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:43:00,0,11.1,-0.6,0,1.8,68.6,102419,17,18,11,12,16,10,48,44,9,9,00062867133589710A0CBD19761A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T00:53:00,0,11.1,-0.7,0,1.8,70.8,102415,15,19,12,14,20,16,33,38,13,22,000628673622ACC9597711187FEF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:03:00,0,11.1,-0.6,0,1.8,68,102423,18,18,11,14,18,9,35,26,8,23,0006286758FB6B9D5977121843190002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:13:00,0,11,-0.9,0,1.8,65.8,102427,16,17,11,16,16,10,37,52,7,15,000628677BDBCC375977151854BB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:22:00,0,10.9,-1.2,0,1.8,65.6,102423,18,18,11,14,12,8,15,26,5,15,000628679EBB3D435977171859FD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:32:00,0,10.9,-1,0,1.8,67,102437,19,11,14,18,17,13,18,15,9,17,00062867C27F84E10A0CBC1924450002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:42:00,0,10.8,-1.4,0,1.8,66.2,102449,16,23,8,16,14,14,23,23,8,15,00062867E5553EAC5977171871C60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T01:52:00,0,10.8,-1.3,0,1.8,66,102467,14,17,11,20,15,15,43,44,9,17,0006286808373D790A0CC81925120002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:02:00,0,10.7,-1.1,0,1.8,65.8,102467,16,14,18,12,17,12,24,27,12,21,000628682B11A09059771B1848150002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:11:00,0,10.7,-1.6,0,1.8,67.4,102478,17,18,12,15,15,7,22,20,10,12,000628684DFC542D0A0CCA1969320002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:21:00,0,10.7,-1.3,0,1.8,66.9,102482,16,18,6,14,14,12,21,23,8,15,000628687113920059771D1827BB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:31:00,0,10.6,-1,0,1.8,66.8,102489,16,18,18,15,17,18,28,40,9,13,0006286893CF38F20A0CCD1949B50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:41:00,0,10.6,-0.3,0,1.8,68.7,102491,19,13,15,18,14,8,31,23,5,17,00062868B6AB179659771F18347E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T02:50:00,0,10.6,0.1,0,1.8,67.2,102495,18,17,14,12,12,11,24,14,10,13,00062868D97FB12B0A0CD01934800002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:00:00,0,10.5,0.3,0,1.8,66.1,102508,13,17,12,12,15,16,32,45,8,20,00062868FC5C3B67597721184A960002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:10:00,0,10.4,0.5,0,1.8,68.7,102512,15,18,8,15,14,5,16,13,12,22,000628691F395B960A0CD119710C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:20:00,0,10.4,0.4,0,1.8,67.6,102489,17,17,11,15,13,12,41,35,8,21,000628694216C253597723182CAF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:29:00,0,10.4,-0.4,0,1.8,68.1,102494,16,17,11,13,14,10,27,26,12,22,0006286964F351B35977241803E40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:39:00,0,10.4,-0.6,0,1.8,68.7,102508,13,20,16,19,15,11,44,41,8,14,0006286987CB54295977251852FB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:49:00,0,10.4,-0.6,0,1.8,69,102508,14,20,13,14,15,8,36,39,10,15,00062869AAA3689C597714185BDF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T03:59:00,0,10.3,-0.4,0,1.8,67.8,102502,14,19,9,17,14,10,58,49,13,20,00062869CD829C850A0CD71961380002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:08:00,0,10.3,-0.6,0,1.8,66.5,102496,16,17,11,17,12,8,21,15,7,16,00062869F0611E91597727181B8C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:18:00,0,10.3,-0.8,0,1.8,65.3,102486,16,17,9,14,15,11,23,21,14,21,0006286A133CD8880A0CDA19182E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:28:00,0,10.2,-0.9,0,1.8,66.4,102479,17,17,6,16,17,10,28,17,7,18,0006286A361B722D0A0CDA193AAB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:38:00,0,10.2,-0.5,0,1.8,66.4,102485,14,15,11,16,18,10,29,33,8,16,0006286A58F631C90A0CDB1956AC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:47:00,0,10.2,0.1,0,1.8,69.1,102489,13,16,14,16,19,15,35,33,7,14,0006286A7BD901F559772D185AC00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T04:57:00,0,10.1,0,0,1.8,69.1,102490,16,17,13,18,14,8,41,29,7,19,0006286A9EB52AF259772E183A710002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:07:00,0,10.1,0.4,0,1.8,66,102491,14,17,7,18,15,6,42,50,15,19,0006286AC1A60A8F0A0CDE19386C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:17:00,0,10.1,0,0,1.8,68.5,102503,13,22,8,16,17,12,50,43,15,11,0006286AE4738FAE0A0CE01914310002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:26:00,0,10.1,0.5,0,1.8,69.8,102499,14,18,11,19,11,9,45,32,17,22,0006286B075598E60A0CE11956ED0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:36:00,0,10,1.1,0,1.8,68.3,102513,15,19,12,17,12,12,26,48,10,37,0006286B2A303066597732187BC00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:46:00,0,9.9,1.6,0,1.8,68.1,102526,15,19,8,15,13,11,28,22,15,19,0006286B4D0CC92E0A0CE11945030002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T05:56:00,0,9.9,1.9,0,1.9,70.5,102534,13,19,10,22,17,12,55,84,10,31,0006286B6FEB2FAE0A0CE2197B920002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:05:00,0,9.9,1.4,0,1.9,72.2,102531,18,18,7,13,13,12,23,45,7,28,0006286B92C97F865977341863900002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:15:00,0,9.8,1.1,0,1.8,71.1,102538,14,18,9,15,17,10,34,30,19,16,0006286BB5A31D815977351840C50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:25:00,0,9.8,1.7,0,1.8,69.2,102534,16,16,11,15,16,6,46,28,7,17,0006286BD88716DB5977371816C50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:35:00,0,9.8,1.4,0,1.8,67.6,102545,17,17,15,18,13,14,28,29,7,21,0006286BFB65128A0A0CE6194C460002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:44:00,0,9.8,1.3,0,1.8,66.1,102568,16,19,7,16,16,8,64,41,11,18,0006286C1E3DB3045977381860AB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T06:54:00,0,9.7,1.8,0,1.8,66.1,102576,15,21,9,14,13,12,22,31,9,27,0006286C4174C2680A0CEB196E810002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:04:00,0,9.7,1.8,2,1.8,70.7,102577,19,15,16,19,16,18,60,22,12,44,0006286C642AC9C5597737185C440002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:14:00,0,9.7,1.9,8,1.8,70.6,102581,17,19,11,15,14,10,34,32,11,19,0006286C870BA7150A0CEE1932110002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:23:00,0,9.7,2.2,27,1.8,69.8,102589,18,15,18,14,14,11,26,12,8,19,0006286CAA05645959773E1859C10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:33:00,0,9.7,2.5,25,1.8,69.6,102595,15,16,14,15,14,15,16,30,12,17,0006286CCCE345D859773F185B1F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:43:00,0,9.6,2.7,63,1.8,69.6,102593,16,18,13,15,20,9,38,25,5,17,0006286CEFC481B90A0CF11935A90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T07:53:00,0,9.6,2.8,104,1.8,72.7,102585,19,17,17,15,16,9,15,37,7,17,0006286D12C37E4E59773F181B7D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:03:00,0,9.6,2.9,198,1.8,71.9,102595,16,17,12,13,15,9,32,27,11,18,0006286D35D926870A0CF41948620002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:12:00,0,9.6,2.9,439,1.8,70.4,102594,16,13,12,16,13,12,95,85,11,20,0006286D58EFF9840A0CF61902EB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:22:00,0,9.6,3.3,372,1.8,69.7,102618,15,15,11,16,17,10,76,54,11,21,0006286D7C0D7B420A0CF71929500002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:32:00,0,9.5,3.4,329,1.8,69.2,102621,13,22,11,14,13,11,37,49,9,11,0006286D9F0373A10A0CF81926EE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:42:00,0,9.5,3.4,253,1.8,69.1,102634,14,20,14,13,12,13,44,63,10,26,0006286DC20F88440A0CF819739E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T08:52:00,0,9.6,3.7,214,1.8,69.9,102646,13,18,11,14,14,13,38,16,10,15,0006286DE519DCBA597747186FF50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:01:00,0,9.6,3.6,364,1.8,70.5,102640,17,14,11,15,12,8,110,56,10,13,0006286E0839B7005977491855660002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:11:00,0,9.7,3.8,486,1.8,70,102636,16,11,11,17,12,11,16,42,5,27,0006286E2B3C1E9859774A1848570002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:21:00,0,9.7,4.1,772,1.8,69.8,102632,14,17,13,11,14,19,124,104,13,28,0006286E4E4927C959774C1850C60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:31:00,0,9.6,4.3,912,1.8,71.7,102654,16,20,8,15,11,12,18,34,6,14,0006286E7152A2B359774D1829EB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:41:00,0,9.6,4.6,1448,1.9,70.1,102659,16,15,10,13,12,10,27,27,12,16,0006286E945926070A0C021A06380002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T09:50:00,0,9.6,4.8,1478,1.8,69.5,102673,14,15,12,15,14,14,12,15,6,16,0006286EB75FF9870A0C031A5FB40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:00:00,0,9.6,5,1773,1.8,70.3,102676,13,18,8,16,13,11,29,46,7,14,0006286EDA70D960597750183F8D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:10:00,0,9.6,5.3,1683,1.8,70.7,102676,15,15,21,14,21,15,96,91,11,17,0006286EFD7C66320A0C051A0D030002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:20:00,0,9.6,5.2,1652,1.8,70.6,102688,17,15,11,13,13,7,15,21,11,14,0006286F208DAA9B0A0C051A08150002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:30:00,0,9.6,5.7,1982,1.8,71.6,102682,15,21,16,12,16,9,29,38,6,12,0006286F43A4804C0A0C0A1A38650002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:39:00,0,9.7,5.6,2488,1.8,71.7,102692,15,21,10,14,13,14,39,51,7,26,0006286F66B10D570A0C0C1A6E130002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:49:00,0,9.8,5.9,2087,1.8,73.9,102689,15,17,10,14,14,15,37,48,4,13,0006286F89F6DA0D0A0C0E1A03260002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T10:59:00,0,9.7,5.4,936,1.8,74.3,102683,17,15,14,16,12,8,63,39,10,16,0006286FACEA8939597759187DBE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:09:00,0,9.8,5.7,1568,1.8,72.6,102687,18,16,11,13,14,16,13,30,10,22,0006286FCFF204F659775C1819740002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:19:00,0,9.9,6.1,2027,1.8,73.3,102683,18,23,15,12,18,10,23,33,6,15,0006286FF30253780A0C141A6BFA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:28:00,0,9.9,6,1640,1.8,74.3,102683,14,22,10,16,17,9,37,32,7,14,000628701607453E59775D1855E50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:38:00,0,9.9,6,1558,1.8,75.6,102683,17,15,11,16,10,16,43,22,6,18,00062870391224DE59775E184CDC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:48:00,0,10,5.9,1122,1.8,77.2,102677,18,15,9,15,17,9,31,41,10,33,000628705C1F04545977611811F50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T11:58:00,0,10,5.8,1381,1.8,76.2,102683,14,19,11,17,8,10,59,36,11,14,000628707F34701C0A0C1A1A46C50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:08:00,0,10,5.8,1042,1.8,75.7,102691,16,16,10,14,12,11,40,15,7,28,00062870A243F24A0A0C1D1A3D140002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:17:00,0,10,5.8,955,1.8,77.1,102694,18,19,9,13,13,5,28,43,11,12,00062870C55B2F9A0A0C1D1A21C30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:27:00,0,10.1,5.6,860,1.8,77.5,102700,15,15,10,13,10,12,42,43,10,19,00062870E85A8C8F5977651818E30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:37:00,0,10.1,5.6,848,1.8,77.1,102699,16,15,14,12,15,6,48,42,8,15,000628710B5F5DF40A0C211A1F8F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:47:00,0,10.1,5.5,789,1.8,77.2,102696,16,19,10,15,14,11,121,82,11,19,000628712E6549C059776A18224D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T12:57:00,0,10.1,5.5,631,1.8,76.8,102704,14,19,9,14,19,6,38,46,9,14,000628715169FC080A0C241A14040002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:06:00,0,10.1,5.4,564,1.8,76.9,102708,15,17,11,12,21,12,45,43,18,35,000628717476E27A0A0C261A17180002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:16:00,0,10.3,5.2,925,1.8,76.2,102699,17,17,12,18,16,14,75,41,14,40,00062871977F73DB0A0C281A065A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:26:00,0,10.3,5.3,689,1.8,76.3,102691,15,17,7,16,13,11,36,32,11,27,00062871BA982FD55977701805B10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:36:00,0,10.4,5.2,403,1.8,76.1,102683,18,27,14,13,15,15,52,58,16,81,00062871DDA069AB0A0C2B1A67550002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:46:00,0,10.4,5.3,513,1.9,75.2,102674,15,21,11,14,16,13,46,27,8,36,0006287200A146AC0A0C2C1A67CD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T13:55:00,0,10.4,5.1,619,1.8,75.1,102674,19,19,8,20,17,6,34,48,17,35,0006287223A7FAF30A0C2D1A49740002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:05:00,0,10.4,5.4,718,1.8,74.7,102683,15,23,18,15,21,18,80,66,7,26,0006287246B0A3AD5977751822040002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:15:00,0,10.4,5.3,548,1.8,74.3,102698,11,17,11,19,12,16,50,45,13,66,0006287269BC926F597777181CBE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:25:00,0,10.5,5.1,245,1.7,76.8,102715,13,20,10,21,15,12,107,66,28,31,000628728CC87A22597778185AA50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:35:00,0,10.4,5.1,181,1.8,75.1,102728,17,19,14,14,16,20,46,30,10,26,00062872AFFC275459777B180FC50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:44:00,0,10.4,5,215,1.8,74.6,102736,15,19,8,21,15,11,78,46,9,35,00062872D2F92EF159777B182D720002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T14:54:00,0,10.4,5,165,1.8,73.9,102726,12,19,12,13,15,12,30,29,16,24,00062872F6060DB559777D18449E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:04:00,0,10.4,5,163,1.8,75,102723,14,16,12,13,15,10,22,50,6,13,000628731914472C5977C0060E6E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:14:00,0,10.4,4.9,150,1.8,75.3,102710,17,16,10,24,29,15,76,144,10,39,000628733C1D9F450A0C371A55700002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:24:00,0,10.4,4.8,80,1.8,73.5,102710,13,14,19,13,14,8,36,43,15,33,000628735F2835980A0C391A7AEE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:33:00,0,10.5,4.4,43,1.8,73.2,102723,12,30,9,16,16,22,94,108,12,34,00062873822CEE475977801869190002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:43:00,0,10.5,4.4,16,1.8,73.5,102718,17,15,11,14,17,10,44,27,7,24,00062873A50B201A59778218063F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T15:53:00,0,10.5,4.3,3,1.8,72.5,102721,17,21,7,19,11,10,44,40,15,29,00062873C7F633CE0A0C3E1A77B80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:03:00,0,10.6,4.3,1,1.8,72.2,102727,11,25,3,13,21,10,76,71,10,29,00062873EB8A137C59776318034D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:13:00,0,10.6,3.9,0,1.8,73.3,102724,15,16,11,15,14,9,29,32,10,13,000628740E59FFA15977861824CF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:22:00,0,10.6,4.3,0,1.8,73.7,102727,18,13,13,15,16,9,44,57,13,29,000628743138B5A4597787182EE80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:32:00,0,10.6,4.4,0,1.8,72.4,102720,17,13,12,12,18,12,36,48,14,39,000628745417430A0A0C421A360D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:42:00,0,10.6,4.3,0,1.8,71.6,102717,16,17,9,16,17,13,39,44,9,22,0006287476F773B30A0C461A1F820002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T16:52:00,0,10.5,4.3,0,1.8,71.1,102720,16,17,8,15,15,8,20,28,6,27,0006287499E426D40A0C481A19CB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T17:01:00,0,10.6,4.4,0,1.8,70.8,102732,15,15,10,13,15,11,37,26,11,20,00062874BCCF3EE759778A18669D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T17:11:00,0,10.5,4.6,0,1.8,70,102729,18,16,11,14,13,13,8,25,13,23,00062874DFA5EE630A0C461A43AE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T17:21:00,0,10.5,4.4,0,1.8,69.8,102722,15,16,11,14,15,6,20,24,13,17,000628750286395A59778D18090D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-04T17:31:00,0,10.5,4.2,0,1.8,69.6,102728,17,17,10,9,14,11,17,28,10,17,000628752569791759778F180D9D0002,2024-12-11T08:51:22,7,0,4,2,100
